repo,issue_id,created_at,closed_at,state,labels
fabric/fabric,2292,2024-01-11 12:12:12+00:00,,open,"['Support', 'Needs investigation']"
fabric/fabric,2290,2023-11-30 11:07:17+00:00,,open,['Support']
fabric/fabric,2289,2023-11-16 16:02:06+00:00,,open,"['Support', 'Awaiting feedback']"
fabric/fabric,2282,2023-10-13 15:32:19+00:00,,open,['Support']
fabric/fabric,2275,2023-07-01 00:51:02+00:00,,open,['Support']
fabric/fabric,2273,2023-06-09 15:35:36+00:00,,open,"['Bug', 'Needs investigation', 'Configuration']"
fabric/fabric,2272,2023-06-09 14:36:05+00:00,,open,"['Support', 'Configuration']"
fabric/fabric,2271,2023-06-02 18:44:35+00:00,,open,['Needs investigation']
fabric/fabric,2269,2023-05-16 17:23:35+00:00,,open,"['Support', 'Awaiting feedback']"
fabric/fabric,2268,2023-05-08 03:42:31+00:00,,open,"['Support', 'Nonstandard platforms']"
fabric/fabric,2267,2023-05-06 00:30:35+00:00,,open,"['Support', 'Nonstandard platforms', 'Authentication/Keys']"
fabric/fabric,2264,2023-05-02 10:34:22+00:00,,open,"['Bug', 'Needs investigation', 'Configuration']"
fabric/fabric,2262,2023-05-01 10:37:42+00:00,,open,['Needs investigation']
fabric/fabric,2261,2023-05-01 00:12:47+00:00,,open,['Support']
fabric/fabric,2260,2023-04-18 21:40:46+00:00,,open,['Support']
fabric/fabric,2259,2023-04-16 13:00:01+00:00,,open,"['Bug', 'Connection']"
fabric/fabric,2257,2023-03-27 09:28:59+00:00,,open,"['Needs investigation', 'Nonstandard platforms', 'Awaiting feedback']"
fabric/fabric,2256,2023-03-27 02:32:48+00:00,,open,"['Feature', 'sudo()', 'Needs investigation', 'Needs patch', 'Needs tests', 'Awaiting feedback']"
fabric/fabric,2255,2023-03-26 09:16:53+00:00,,open,"['Docs', 'Needs investigation']"
fabric/fabric,2250,2023-03-07 21:22:02+00:00,,open,['Awaiting feedback']
fabric/fabric,2247,2023-02-25 06:03:30+00:00,,open,"['Support', 'Awaiting feedback']"
fabric/fabric,2244,2023-02-17 21:10:49+00:00,,open,"['Docs', 'Needs investigation', 'Awaiting feedback']"
fabric/fabric,2332,2025-03-13 10:15:49+00:00,2025-03-13 10:17:51+00:00,closed,['Invalid']
fabric/fabric,2323,2024-11-26 09:51:29+00:00,2024-12-12 10:30:45+00:00,closed,"['Support', 'Tasks', 'Decorators']"
fabric/fabric,2322,2024-11-20 02:26:54+00:00,2024-12-12 10:27:19+00:00,closed,"['Support', 'run()']"
fabric/fabric,2321,2024-11-09 11:57:12+00:00,2024-12-12 09:47:51+00:00,closed,"['Support', 'Configuration']"
fabric/fabric,2319,2024-11-01 14:12:17+00:00,2024-12-12 09:44:01+00:00,closed,"['Support', 'sudo()', 'Nonstandard platforms']"
fabric/fabric,2316,2024-09-10 10:38:02+00:00,2024-09-10 10:38:12+00:00,closed,[]
fabric/fabric,2315,2024-09-10 10:28:55+00:00,2024-09-10 10:30:06+00:00,closed,['Invalid']
fabric/fabric,2314,2024-09-09 07:16:38+00:00,2024-09-28 09:39:06+00:00,closed,['Invalid']
fabric/fabric,2312,2024-09-08 10:01:31+00:00,2024-09-29 09:13:11+00:00,closed,['Support']
fabric/fabric,2311,2024-08-28 22:11:56+00:00,2024-08-29 07:14:48+00:00,closed,['Invalid']
fabric/fabric,2310,2024-08-19 16:34:25+00:00,2024-09-29 09:08:55+00:00,closed,"['Support', 'Nonstandard platforms']"
fabric/fabric,2309,2024-08-15 17:39:24+00:00,2024-08-29 07:18:23+00:00,closed,['Support']
fabric/fabric,2308,2024-07-26 14:37:10+00:00,2024-08-14 16:00:52+00:00,closed,[]
fabric/fabric,2307,2024-07-16 08:12:26+00:00,2024-08-29 07:21:19+00:00,closed,['Support']
fabric/fabric,2305,2024-07-11 14:15:38+00:00,2024-09-29 09:18:57+00:00,closed,['Support']
fabric/fabric,2301,2024-04-23 14:30:08+00:00,2024-09-29 09:23:20+00:00,closed,['Support']
fabric/fabric,2298,2024-03-24 16:18:49+00:00,2024-04-25 14:46:07+00:00,closed,[]
fabric/fabric,2296,2024-01-29 02:33:14+00:00,2024-03-28 05:27:26+00:00,closed,[]
fabric/fabric,2294,2024-01-17 00:53:00+00:00,2024-09-29 09:26:35+00:00,closed,['Support']
fabric/fabric,2293,2024-01-13 03:14:19+00:00,2024-09-29 09:17:25+00:00,closed,['Support']
fabric/fabric,2288,2023-11-03 12:19:40+00:00,2023-11-03 12:57:48+00:00,closed,['Invalid']
fabric/fabric,2287,2023-11-02 01:01:27+00:00,2024-09-29 08:58:33+00:00,closed,"['Support', 'Awaiting feedback']"
fabric/fabric,2286,2023-10-29 13:38:38+00:00,2024-09-28 10:12:10+00:00,closed,['Invalid']
fabric/fabric,2285,2023-10-29 13:36:29+00:00,2024-09-28 10:11:52+00:00,closed,[]
fabric/fabric,2284,2023-10-23 07:08:05+00:00,2024-09-28 10:11:01+00:00,closed,['Invalid']
fabric/fabric,2283,2023-10-20 04:27:39+00:00,2023-10-20 04:34:12+00:00,closed,[]
fabric/fabric,2279,2023-09-04 11:28:50+00:00,2024-09-28 10:10:19+00:00,closed,['Support']
fabric/fabric,2278,2023-08-31 11:25:36+00:00,2024-09-28 09:59:59+00:00,closed,"['Nonstandard platforms', 'Invalid']"
fabric/fabric,2277,2023-08-18 19:46:54+00:00,2024-09-28 09:58:30+00:00,closed,['Invalid']
fabric/fabric,2276,2023-08-18 16:00:59+00:00,2023-08-18 20:51:04+00:00,closed,[]
fabric/fabric,2270,2023-05-26 09:05:28+00:00,2024-08-29 10:10:25+00:00,closed,['Support']
fabric/fabric,2266,2023-05-03 14:26:57+00:00,2023-06-15 19:35:40+00:00,closed,[]
fabric/fabric,2265,2023-05-02 15:36:12+00:00,2023-05-22 09:03:22+00:00,closed,[]
fabric/fabric,2263,2023-05-01 14:28:52+00:00,2023-05-02 21:24:31+00:00,closed,[]
fabric/fabric,2258,2023-04-10 14:37:13+00:00,2023-04-18 21:20:17+00:00,closed,[]
fabric/fabric,2252,2023-03-14 19:16:18+00:00,2023-03-24 18:55:27+00:00,closed,"['Support', 'Awaiting feedback']"
fabric/fabric,2251,2023-03-13 23:34:48+00:00,2023-03-14 00:13:40+00:00,closed,['Invalid']
fabric/fabric,2246,2023-02-23 11:52:49+00:00,2023-02-28 12:27:25+00:00,closed,[]
fabric/fabric,2241,2023-01-25 18:03:01+00:00,2023-04-29 17:52:10+00:00,closed,"['Needs investigation', 'Awaiting feedback']"
fabric/fabric,2240,2023-01-12 19:54:24+00:00,2023-01-13 22:23:51+00:00,closed,[]
fabric/fabric,2238,2022-12-29 19:04:35+00:00,2023-01-03 15:21:31+00:00,closed,[]
fabric/fabric,2235,2022-11-30 15:09:51+00:00,2023-03-14 00:15:24+00:00,closed,[]
fabric/fabric,2234,2022-11-11 15:38:09+00:00,2022-11-15 11:23:47+00:00,closed,[]
fabric/fabric,2231,2022-10-28 02:28:34+00:00,2023-03-14 00:23:29+00:00,closed,[]
fabric/fabric,2229,2022-10-03 09:37:26+00:00,2022-10-11 19:22:26+00:00,closed,[]
fabric/fabric,2226,2022-09-13 21:40:44+00:00,2022-09-13 21:51:49+00:00,closed,[]
pytest-dev/pytest,13360,2025-04-07 13:29:18+00:00,,open,[]
pytest-dev/pytest,13355,2025-04-05 11:00:55+00:00,,open,[]
pytest-dev/pytest,13354,2025-04-04 17:17:33+00:00,,open,[]
pytest-dev/pytest,13349,2025-04-03 21:24:18+00:00,,open,[]
pytest-dev/pytest,13331,2025-03-27 19:56:02+00:00,,open,"['type: enhancement', 'topic: fixtures']"
pytest-dev/pytest,13330,2025-03-27 18:19:24+00:00,,open,"['type: enhancement', 'topic: reporting']"
pytest-dev/pytest,13327,2025-03-25 18:29:55+00:00,,open,['plugin: doctests']
pytest-dev/pytest,13326,2025-03-25 01:44:15+00:00,,open,['topic: fixtures']
pytest-dev/pytest,13324,2025-03-24 08:28:27+00:00,,open,['topic: collection']
pytest-dev/pytest,13322,2025-03-22 18:54:05+00:00,,open,"['type: bug', 'plugin: capture']"
pytest-dev/pytest,13319,2025-03-21 13:45:57+00:00,,open,"['type: bug', 'topic: collection']"
pytest-dev/pytest,13314,2025-03-20 10:59:32+00:00,,open,"['type: bug', 'plugin: pytester']"
pytest-dev/pytest,13312,2025-03-19 19:21:20+00:00,,open,"['type: bug', 'topic: parametrize', 'topic: collection', 'topic: selection', 'type: regression', 'topic: fixtures']"
pytest-dev/pytest,13308,2025-03-18 11:45:22+00:00,,open,[]
pytest-dev/pytest,13305,2025-03-17 17:22:57+00:00,,open,"['type: docs', 'type: infrastructure']"
pytest-dev/pytest,13304,2025-03-17 11:10:33+00:00,,open,"['type: docs', 'topic: config']"
pytest-dev/pytest,13296,2025-03-14 11:12:41+00:00,,open,"['platform: windows', 'topic: config']"
pytest-dev/pytest,13292,2025-03-13 05:56:23+00:00,,open,[]
pytest-dev/pytest,13286,2025-03-11 11:46:37+00:00,,open,"['topic: reporting', 'type: backward compatibility']"
pytest-dev/pytest,13284,2025-03-10 14:32:29+00:00,,open,[]
pytest-dev/pytest,13274,2025-03-06 11:53:46+00:00,,open,[]
pytest-dev/pytest,13269,2025-03-03 13:34:09+00:00,,open,['status: needs information']
pytest-dev/pytest,13266,2025-03-02 13:25:00+00:00,,open,['type: docs']
pytest-dev/pytest,13257,2025-02-28 21:13:25+00:00,,open,[]
pytest-dev/pytest,13254,2025-02-27 11:32:29+00:00,,open,"['type: bug', 'topic: collection']"
pytest-dev/pytest,13246,2025-02-22 11:24:52+00:00,,open,"['type: regression', 'topic: config']"
pytest-dev/pytest,13235,2025-02-18 12:03:45+00:00,,open,"['type: bug', 'topic: parametrize']"
pytest-dev/pytest,13233,2025-02-17 10:13:58+00:00,,open,"['type: proposal', 'topic: parametrize', 'topic: marks']"
pytest-dev/pytest,13224,2025-02-15 14:26:55+00:00,,open,"['type: proposal', 'topic: reporting']"
pytest-dev/pytest,13223,2025-02-13 17:04:33+00:00,,open,['topic: parametrize']
pytest-dev/pytest,13216,2025-02-11 15:12:40+00:00,,open,['topic: fixtures']
pytest-dev/pytest,13201,2025-02-07 12:16:16+00:00,,open,['topic: reporting']
pytest-dev/pytest,13198,2025-02-06 01:41:22+00:00,,open,"['type: enhancement', 'topic: rewrite']"
pytest-dev/pytest,13194,2025-02-05 08:31:59+00:00,,open,"['type: enhancement', 'plugin: tmpdir']"
pytest-dev/pytest,13177,2025-01-30 11:13:01+00:00,,open,['type: infrastructure']
pytest-dev/pytest,13173,2025-01-29 18:19:42+00:00,,open,"['type: proposal', 'topic: config']"
pytest-dev/pytest,13169,2025-01-28 09:26:04+00:00,,open,"['type: enhancement', 'topic: reporting', 'topic: fixtures']"
pytest-dev/pytest,13155,2025-01-21 15:35:31+00:00,,open,"['type: docs', 'topic: fixtures']"
pytest-dev/pytest,13148,2025-01-20 10:56:44+00:00,,open,['type: docs']
pytest-dev/pytest,13108,2025-01-06 02:21:49+00:00,,open,"['type: proposal', 'topic: fixtures']"
pytest-dev/pytest,13103,2025-01-04 10:05:35+00:00,,open,"['type: proposal', 'plugin: junitxml']"
pytest-dev/pytest,13072,2024-12-17 14:57:37+00:00,,open,"['type: proposal', 'topic: reporting', 'good first issue']"
pytest-dev/pytest,13059,2024-12-14 12:31:51+00:00,,open,['type: proposal']
pytest-dev/pytest,13055,2024-12-12 15:36:58+00:00,,open,"['type: proposal', 'topic: parametrize']"
pytest-dev/pytest,13351,2025-04-04 09:15:30+00:00,2025-04-04 10:04:39+00:00,closed,[]
pytest-dev/pytest,13350,2025-04-03 22:52:38+00:00,2025-04-04 17:11:54+00:00,closed,[]
pytest-dev/pytest,13344,2025-04-02 14:59:33+00:00,2025-04-02 14:59:41+00:00,closed,[]
pytest-dev/pytest,13334,2025-03-29 13:17:24+00:00,2025-03-31 13:18:57+00:00,closed,['status: needs information']
pytest-dev/pytest,13321,2025-03-21 15:29:33+00:00,2025-03-23 07:38:15+00:00,closed,[]
pytest-dev/pytest,13310,2025-03-18 19:24:29+00:00,2025-03-18 20:44:39+00:00,closed,[]
pytest-dev/pytest,13298,2025-03-15 18:36:06+00:00,2025-03-21 07:22:54+00:00,closed,[]
pytest-dev/pytest,13290,2025-03-12 12:39:47+00:00,2025-03-13 12:15:04+00:00,closed,['status: help wanted']
pytest-dev/pytest,13288,2025-03-12 10:08:05+00:00,2025-03-15 05:28:59+00:00,closed,[]
pytest-dev/pytest,13287,2025-03-11 13:40:57+00:00,2025-03-21 07:27:48+00:00,closed,[]
tox-dev/tox,3512,2025-04-04 14:47:58+00:00,,open,[]
tox-dev/tox,3510,2025-03-30 01:06:48+00:00,,open,[]
tox-dev/tox,3508,2025-03-28 17:36:51+00:00,,open,"['feature:new', 'help:wanted']"
tox-dev/tox,3504,2025-03-22 03:37:21+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3498,2025-03-17 15:19:44+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3497,2025-03-17 11:45:36+00:00,,open,['bug:minor']
tox-dev/tox,3489,2025-03-04 11:50:49+00:00,,open,"['bug:minor', 'help:wanted']"
tox-dev/tox,3485,2025-02-19 09:31:09+00:00,,open,"['bug:minor', 'help:wanted']"
tox-dev/tox,3483,2025-02-15 18:34:58+00:00,,open,"['area:documentation', 'help:wanted']"
tox-dev/tox,3475,2025-01-30 15:04:35+00:00,,open,"['area:documentation', 'help:wanted']"
tox-dev/tox,3473,2025-01-28 11:39:51+00:00,,open,['help:wanted']
tox-dev/tox,3472,2025-01-28 00:34:18+00:00,,open,"['bug:minor', 'help:wanted']"
tox-dev/tox,3468,2024-12-10 17:31:01+00:00,,open,"['feature:new', 'help:wanted']"
tox-dev/tox,3457,2024-12-06 06:42:37+00:00,,open,['help:wanted']
tox-dev/tox,3449,2024-11-19 10:33:49+00:00,,open,"['area:documentation', 'area:plugins-hooks']"
tox-dev/tox,3447,2024-11-18 14:45:49+00:00,,open,[]
tox-dev/tox,3445,2024-11-15 05:57:59+00:00,,open,[]
tox-dev/tox,3433,2024-10-31 03:21:17+00:00,,open,[]
tox-dev/tox,3423,2024-10-22 16:27:52+00:00,,open,['enhancement']
tox-dev/tox,3414,2024-10-20 15:36:08+00:00,,open,['enhancement']
tox-dev/tox,3413,2024-10-19 17:49:14+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3412,2024-10-18 08:14:43+00:00,,open,['help:wanted']
tox-dev/tox,3403,2024-10-11 23:55:14+00:00,,open,"['area:documentation', 'level:easy', 'help:wanted']"
tox-dev/tox,3402,2024-10-10 09:37:15+00:00,,open,"['level:easy', 'help:wanted', 'enhancement']"
tox-dev/tox,3398,2024-10-07 21:24:10+00:00,,open,"['area:documentation', 'level:easy', 'help:wanted']"
tox-dev/tox,3396,2024-10-07 20:55:48+00:00,,open,['help:wanted']
tox-dev/tox,3393,2024-10-04 09:56:56+00:00,,open,"['area:documentation', 'help:wanted']"
tox-dev/tox,3391,2024-10-04 06:01:05+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3348,2024-09-21 19:49:52+00:00,,open,[]
tox-dev/tox,3343,2024-09-13 13:12:48+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3336,2024-08-30 10:11:21+00:00,,open,[]
tox-dev/tox,3335,2024-08-29 13:40:38+00:00,,open,"['bug:minor', 'help:wanted']"
tox-dev/tox,3334,2024-08-28 14:25:35+00:00,,open,"['help:wanted', 'enhancement']"
tox-dev/tox,3331,2024-08-23 10:10:45+00:00,,open,[]
tox-dev/tox,3330,2024-08-20 19:14:57+00:00,,open,"['bug:normal', 'help:wanted']"
tox-dev/tox,3326,2024-08-13 18:34:58+00:00,,open,[]
tox-dev/tox,3322,2024-08-11 13:29:24+00:00,,open,[]
tox-dev/tox,3320,2024-08-10 20:51:50+00:00,,open,['enhancement']
tox-dev/tox,3314,2024-08-03 13:28:33+00:00,,open,[]
tox-dev/tox,3310,2024-07-18 11:24:58+00:00,,open,['enhancement']
tox-dev/tox,3294,2024-06-14 14:45:46+00:00,,open,[]
tox-dev/tox,3290,2024-06-07 15:07:17+00:00,,open,[]
tox-dev/tox,3280,2024-05-08 14:30:10+00:00,,open,[]
tox-dev/tox,3276,2024-05-02 02:04:15+00:00,,open,[]
tox-dev/tox,3270,2024-04-23 21:19:29+00:00,,open,[]
tox-dev/tox,3266,2024-04-11 11:28:06+00:00,,open,[]
tox-dev/tox,3254,2024-03-26 10:59:15+00:00,,open,"['bug:minor', 'level:hard', 'help:wanted']"
tox-dev/tox,3238,2024-03-07 11:23:48+00:00,,open,"['bug:minor', 'level:hard', 'help:wanted']"
tox-dev/tox,3224,2024-02-17 22:30:23+00:00,,open,['help:wanted']
tox-dev/tox,3506,2025-03-27 00:03:56+00:00,2025-03-28 15:18:01+00:00,closed,['enhancement']
tox-dev/tox,3502,2025-03-20 12:28:54+00:00,2025-03-28 06:02:57+00:00,closed,['enhancement']
tox-dev/tox,3501,2025-03-19 08:37:23+00:00,2025-03-19 13:41:03+00:00,closed,[]
tox-dev/tox,3494,2025-03-06 07:42:36+00:00,2025-03-06 08:10:29+00:00,closed,[]
tox-dev/tox,3493,2025-03-05 14:45:45+00:00,2025-03-06 21:28:52+00:00,closed,"['bug:minor', 'help:wanted']"
tox-dev/tox,3492,2025-03-05 10:02:23+00:00,2025-03-05 14:28:03+00:00,closed,[]
tox-dev/tox,3474,2025-01-29 18:36:07+00:00,2025-03-06 22:18:17+00:00,closed,"['help:wanted', 'enhancement']"
tox-dev/tox,3467,2025-01-16 18:18:06+00:00,2025-01-16 18:23:39+00:00,closed,[]
tox-dev/tox,3465,2025-01-03 14:56:10+00:00,2025-01-16 16:49:48+00:00,closed,"['needs:discussion', 'help:wanted']"
tox-dev/tox,3456,2024-12-05 23:14:16+00:00,2025-02-15 18:20:36+00:00,closed,[]
tox-dev/tox,3455,2024-12-04 10:06:32+00:00,2024-12-10 14:24:00+00:00,closed,[]
tox-dev/tox,3444,2024-11-14 02:23:20+00:00,2024-11-18 14:46:19+00:00,closed,[]
tox-dev/tox,3443,2024-11-13 11:45:24+00:00,2024-11-13 11:52:48+00:00,closed,['enhancement']
tox-dev/tox,3442,2024-11-12 15:45:25+00:00,2024-11-12 23:26:53+00:00,closed,['enhancement']
python/mypy,18896,2025-04-07 19:18:32+00:00,,open,"['bug', 'topic-enum']"
python/mypy,18895,2025-04-07 17:23:32+00:00,,open,['crash']
python/mypy,18894,2025-04-07 14:42:10+00:00,,open,['bug']
python/mypy,18893,2025-04-07 13:47:59+00:00,,open,"['topic-incremental', 'crash', 'topic-daemon']"
python/mypy,18891,2025-04-07 08:50:25+00:00,,open,"['bug', 'topic-reachability']"
python/mypy,18886,2025-04-05 13:18:23+00:00,,open,"['crash', 'topic-stubgen']"
python/mypy,18877,2025-04-03 19:19:48+00:00,,open,['question']
python/mypy,18869,2025-04-01 15:55:48+00:00,,open,['bug']
python/mypy,18866,2025-04-01 08:51:36+00:00,,open,"['bug', 'topic-enum', 'topic-match-statement', 'topic-runtime-semantics']"
python/mypy,18864,2025-03-31 23:52:16+00:00,,open,"['bug', 'topic-type-variables']"
python/mypy,18862,2025-03-31 21:15:15+00:00,,open,"['bug', 'topic-type-alias']"
python/mypy,18859,2025-03-31 03:40:54+00:00,,open,"['feature', 'topic-configuration']"
python/mypy,18855,2025-03-30 16:40:28+00:00,,open,"['bug', 'topic-error-reporting']"
python/mypy,18842,2025-03-26 18:47:19+00:00,,open,"['bug', 'topic-type-alias']"
python/mypy,18837,2025-03-24 21:33:10+00:00,,open,"['bug', 'topic-type-variables']"
python/mypy,18833,2025-03-24 15:31:55+00:00,,open,"['bug', 'topic-match-statement']"
python/mypy,18830,2025-03-22 06:39:28+00:00,,open,"['bug', 'topic-join-v-union']"
python/mypy,18826,2025-03-21 05:25:47+00:00,,open,"['bug', 'topic-type-context']"
python/mypy,18817,2025-03-19 12:52:00+00:00,,open,"['bug', 'topic-type-context']"
python/mypy,18816,2025-03-19 11:34:15+00:00,,open,"['bug', 'topic-type-variables', 'topic-type-context']"
python/mypy,18812,2025-03-17 21:16:18+00:00,,open,"['bug', 'topic-pep-696']"
python/mypy,18811,2025-03-17 18:14:19+00:00,,open,"['bug', 'topic-stubtest']"
python/mypy,18809,2025-03-17 11:49:09+00:00,,open,"['feature', 'topic-configuration']"
python/mypy,18807,2025-03-16 20:08:26+00:00,,open,"['bug', 'topic-type-narrowing']"
python/mypy,18805,2025-03-15 17:13:48+00:00,,open,"['bug', 'topic-type-context']"
python/mypy,18804,2025-03-15 08:51:57+00:00,,open,"['bug', 'topic-typed-dict']"
python/mypy,18800,2025-03-13 15:56:24+00:00,,open,['feature']
python/mypy,18796,2025-03-12 23:43:01+00:00,,open,['bug']
python/mypy,18795,2025-03-12 23:41:24+00:00,,open,"['bug', 'topic-error-reporting', 'topic-async']"
python/mypy,18794,2025-03-12 21:30:30+00:00,,open,['feature']
python/mypy,18792,2025-03-12 07:37:00+00:00,,open,"['bug', 'topic-match-statement', 'topic-reachability']"
python/mypy,18790,2025-03-11 23:32:24+00:00,,open,"['bug', 'good-second-issue']"
python/mypy,18786,2025-03-11 14:16:40+00:00,,open,"['bug', 'topic-enum']"
python/mypy,18783,2025-03-11 12:38:33+00:00,,open,"['bug', 'good-second-issue', 'topic-calls']"
python/mypy,18779,2025-03-10 16:17:42+00:00,,open,"['bug', 'topic-union-types']"
python/mypy,18890,2025-04-05 20:16:44+00:00,2025-04-05 20:30:18+00:00,closed,['bug']
python/mypy,18879,2025-04-04 11:46:24+00:00,2025-04-04 13:06:02+00:00,closed,['bug']
python/mypy,18875,2025-04-03 11:48:18+00:00,2025-04-04 15:03:03+00:00,closed,"['bug', 'topic-enum', 'topic-match-statement']"
python/mypy,18873,2025-04-02 16:26:45+00:00,2025-04-02 16:57:32+00:00,closed,['bug']
python/mypy,18872,2025-04-02 09:30:24+00:00,2025-04-02 18:42:36+00:00,closed,['feature']
python/mypy,18863,2025-03-31 21:23:54+00:00,2025-04-07 13:01:31+00:00,closed,"['bug', 'topic-match-statement', 'topic-dataclasses']"
python/mypy,18856,2025-03-30 21:50:47+00:00,2025-03-31 00:29:51+00:00,closed,"['bug', 'crash', 'topic-pep-646']"
python/mypy,18851,2025-03-29 03:05:03+00:00,2025-03-29 03:23:26+00:00,closed,"['bug', 'topic-typed-dict']"
python/mypy,18843,2025-03-26 21:12:42+00:00,2025-03-26 21:31:18+00:00,closed,"['bug', 'topic-paramspec']"
python/mypy,18841,2025-03-26 15:46:22+00:00,2025-03-26 16:51:15+00:00,closed,['feature']
python/mypy,18839,2025-03-25 15:47:16+00:00,2025-03-25 18:01:38+00:00,closed,['bug']
python/mypy,18836,2025-03-24 19:01:14+00:00,2025-03-24 23:24:23+00:00,closed,"['bug', 'topic-usability', 'topic-configuration']"
python/mypy,18827,2025-03-21 13:02:16+00:00,2025-03-21 13:07:11+00:00,closed,['bug']
python/mypy,18824,2025-03-20 21:06:10+00:00,2025-03-21 00:48:26+00:00,closed,['bug']
pypa/pip,13317,2025-04-05 11:59:03+00:00,,open,['type: deprecation']
pypa/pip,13307,2025-03-28 01:11:18+00:00,,open,"['state: needs discussion', 'type: feature request']"
pypa/pip,13305,2025-03-27 02:40:56+00:00,,open,"['type: docs', 'state: awaiting PR']"
pypa/pip,13302,2025-03-25 21:01:03+00:00,,open,"['C: logging', 'type: feature request']"
pypa/pip,13300,2025-03-24 22:03:55+00:00,,open,"['state: awaiting PR', 'type: feature request']"
pypa/pip,13299,2025-03-24 20:40:36+00:00,,open,"['state: awaiting PR', 'type: feature request']"
pypa/pip,13292,2025-03-20 15:04:42+00:00,,open,['type: support']
pypa/pip,13289,2025-03-19 15:12:54+00:00,,open,"['type: bug', 'project: vendored dependency']"
pypa/pip,13288,2025-03-19 14:24:30+00:00,,open,"['type: bug', 'C: network connectivity']"
pypa/pip,13281,2025-03-16 03:15:00+00:00,,open,"['C: dependency resolution', 'C: error messages']"
pypa/pip,13279,2025-03-14 03:27:05+00:00,,open,"['type: bug', 'C: configuration']"
pypa/pip,13271,2025-03-07 14:43:12+00:00,,open,['type: support']
pypa/pip,13263,2025-03-05 23:43:01+00:00,,open,"['C: dependency resolution', 'type: feature request']"
pypa/pip,13260,2025-03-04 03:23:07+00:00,,open,['type: bug']
pypa/pip,13250,2025-02-28 14:15:01+00:00,,open,"['type: feature request', 'S: needs triage']"
pypa/pip,13236,2025-02-23 17:52:30+00:00,,open,[]
pypa/pip,13226,2025-02-20 21:25:22+00:00,,open,"['type: bug', 'C: constraint', 'state: awaiting PR', 'UX', 'C: error messages', 'C: output']"
pypa/pip,13224,2025-02-16 19:58:26+00:00,,open,"['type: bug', 'C: target']"
pypa/pip,13222,2025-02-14 21:05:02+00:00,,open,"['type: bug', 'C: PEP 517 impact', 'state: needs eyes']"
pypa/pip,13221,2025-02-14 15:02:07+00:00,,open,"['state: needs discussion', 'type: feature request']"
pypa/pip,13212,2025-02-08 03:37:05+00:00,,open,"['type: bug', 'S: needs triage']"
pypa/pip,13208,2025-02-06 18:49:09+00:00,,open,"['type: bug', 'S: awaiting response', 'S: needs triage']"
pypa/pip,13207,2025-02-06 13:44:31+00:00,,open,"['state: awaiting PR', 'type: feature request']"
pypa/pip,13204,2025-02-04 18:14:00+00:00,,open,"['kind: crash', 'S: awaiting response', 'C: error messages']"
pypa/pip,13200,2025-02-02 23:01:53+00:00,,open,"['type: feature request', 'resolution: needs standard']"
pypa/pip,13196,2025-01-31 17:59:07+00:00,,open,"['type: maintenance', 'type: question']"
pypa/pip,13188,2025-01-28 16:57:53+00:00,,open,"['type: feature request', 'S: needs triage']"
pypa/pip,13185,2025-01-27 00:11:17+00:00,,open,['type: maintenance']
pypa/pip,13165,2025-01-14 18:14:47+00:00,,open,"['state: needs discussion', 'type: feature request']"
pypa/pip,13162,2025-01-12 22:20:37+00:00,,open,"['type: feature request', 'S: needs triage']"
pypa/pip,13157,2025-01-12 15:43:02+00:00,,open,['type: deprecation']
pypa/pip,13150,2025-01-10 05:10:26+00:00,,open,"['type: bug', 'S: needs triage']"
pypa/pip,13147,2025-01-08 17:33:01+00:00,,open,"['state: awaiting PR', 'C: error messages']"
pypa/pip,13320,2025-04-05 19:08:57+00:00,2025-04-06 14:28:27+00:00,closed,['type: support']
pypa/pip,13314,2025-04-04 17:49:41+00:00,2025-04-05 13:03:26+00:00,closed,"['type: deprecation', 'C: build logic']"
pypa/pip,13312,2025-04-01 04:16:03+00:00,2025-04-05 19:56:32+00:00,closed,['type: support']
pypa/pip,13311,2025-04-01 00:51:31+00:00,2025-04-03 12:44:44+00:00,closed,['type: support']
pypa/pip,13301,2025-03-25 08:06:19+00:00,2025-03-25 08:46:38+00:00,closed,"['type: bug', 'S: needs triage']"
pypa/pip,13296,2025-03-22 06:15:44+00:00,2025-03-27 02:34:06+00:00,closed,"['type: bug', 'resolution: duplicate', 'state: awaiting PR']"
pypa/pip,13295,2025-03-21 01:56:34+00:00,2025-03-21 14:36:53+00:00,closed,['type: support']
pypa/pip,13290,2025-03-20 11:56:10+00:00,2025-03-28 22:47:38+00:00,closed,"['type: feature request', 'S: needs triage']"
pypa/pip,13287,2025-03-18 20:25:14+00:00,2025-03-20 20:32:47+00:00,closed,['type: support']
pypa/pip,13286,2025-03-17 16:25:18+00:00,2025-03-17 19:48:51+00:00,closed,"['type: bug', 'S: needs triage']"
pypa/pip,13285,2025-03-17 15:59:32+00:00,2025-03-19 21:57:46+00:00,closed,['type: support']
pypa/pip,13283,2025-03-16 13:10:48+00:00,2025-03-16 14:19:41+00:00,closed,"['type: bug', 'S: needs triage']"
pypa/pip,13277,2025-03-12 23:09:40+00:00,2025-03-13 20:17:34+00:00,closed,['type: support']
